order_id,customer_id,order_placed_timestamp,order_promised_minutes,order_delivery_time_minutes,dark_store_id,delivery_partner_id,total_amount,payment_type,order_status
739,419,2024-09-04 08:48:00,15,18,40,168,930.21,prepaid,delivered
740,437,2024-06-23 10:36:00,10,3,48,139,310.82,cod,delivered
741,145,2024-11-03 07:35:00,10,5,6,65,125.37,prepaid,delivered
742,447,2024-10-26 05:14:00,15,22,45,169,730.35,prepaid,delivered
743,396,2024-04-30 19:49:00,10,5,45,103,634.88,prepaid,delivered
744,268,2024-11-25 17:19:00,10,8,30,111,1554.47,cod,delivered
745,126,2024-09-30 06:43:00,15,21,20,88,1819.25,cod,returned
746,440,2024-07-03 01:16:00,15,6,13,181,1571.49,cod,delivered
747,115,2024-02-10 12:40:00,10,3,14,129,1373.48,cod,delivered
748,387,2024-06-06 04:52:00,10,16,7,106,2828.23,prepaid,delivered
749,40,2024-10-19 05:45:00,15,17,3,86,1211.97,cod,delivered
750,346,2024-11-24 04:18:00,10,3,48,58,3318.04,cod,delivered
751,384,2024-05-03 21:44:00,15,3,47,9,580.85,prepaid,delivered
752,85,2024-05-15 16:53:00,10,9,37,48,3469.15,prepaid,delivered
753,4,2024-06-11 23:04:00,20,36,7,109,2145.96,prepaid,delivered
754,282,2024-12-01 21:20:00,15,21,25,22,270.9,prepaid,delivered
755,340,2024-10-29 19:50:00,15,13,1,121,1604.7,cod,delivered
756,21,2024-02-25 12:34:00,10,16,8,168,1983.37,prepaid,cancelled
757,294,2024-05-10 06:28:00,10,14,44,52,1355.75,cod,delivered
758,144,2024-01-24 04:22:00,15,7,21,106,236.42,prepaid,delivered
759,108,2024-05-06 13:39:00,10,6,20,146,1029.76,cod,delivered
760,21,2024-04-07 02:02:00,15,4,21,108,2066.58,prepaid,delivered
761,313,2024-02-18 06:56:00,10,4,49,179,2115.07,prepaid,cancelled
762,181,2024-05-02 06:18:00,20,17,45,173,603.92,prepaid,delivered
763,401,2024-09-23 03:27:00,10,4,25,128,1114.17,cod,delivered
764,455,2024-03-13 02:18:00,10,3,34,190,499.16,cod,delivered
765,442,2024-06-26 08:42:00,10,3,10,178,566.74,cod,delivered
766,443,2024-05-08 13:47:00,15,18,18,177,221.16,prepaid,delivered
767,258,2024-04-04 12:11:00,10,27,6,94,264.68,cod,delivered
768,409,2024-01-13 19:13:00,10,10,34,71,2019.67,prepaid,delivered
769,296,2024-01-29 16:37:00,10,3,38,50,75.44,prepaid,delivered
770,157,2024-05-08 13:13:00,10,13,20,42,927.61,cod,cancelled
771,448,2024-11-12 08:46:00,10,17,13,161,985.88,prepaid,delivered
772,332,2024-11-17 10:39:00,20,32,14,154,1226.06,prepaid,delivered
773,27,2024-11-26 00:20:00,10,9,32,173,209.16,cod,delivered
774,129,2024-10-31 06:51:00,10,7,49,170,1930.78,prepaid,delivered
775,203,2024-04-08 16:19:00,10,3,23,188,754.89,cod,delivered
776,40,2024-02-12 00:31:00,20,10,14,159,3318.46,prepaid,delivered
777,234,2024-02-19 00:39:00,10,7,9,179,2297.05,cod,delivered
778,482,2024-05-04 07:22:00,15,14,18,39,3311.88,prepaid,cancelled
779,490,2024-06-26 15:49:00,10,3,35,23,3056.14,cod,delivered
780,261,2024-09-01 05:58:00,15,13,25,60,966.0,prepaid,delivered
781,114,2024-11-05 10:45:00,15,14,39,126,1634.15,cod,delivered
782,307,2024-02-26 15:40:00,20,24,48,135,1891.34,prepaid,delivered
783,90,2024-09-09 23:27:00,10,10,48,95,69.72,prepaid,delivered
784,302,2024-09-17 14:34:00,10,10,15,28,1856.85,cod,delivered
785,417,2024-06-04 17:18:00,10,4,48,4,1795.17,cod,delivered
786,199,2024-08-19 00:47:00,15,22,48,48,719.07,prepaid,delivered
787,495,2024-08-03 16:58:00,15,8,27,135,975.77,cod,cancelled
788,471,2024-04-19 01:08:00,10,12,28,195,447.48,prepaid,delivered
789,285,2024-07-05 08:38:00,15,11,9,43,2743.02,prepaid,delivered
790,32,2024-09-21 06:41:00,10,17,21,137,1791.8,cod,delivered
791,408,2024-12-08 02:43:00,20,21,50,70,4043.68,cod,delivered
792,412,2024-06-15 03:16:00,10,14,47,162,988.03,cod,delivered
793,385,2024-03-07 13:31:00,10,3,10,89,311.18,prepaid,delivered
794,27,2024-01-12 09:24:00,10,3,42,160,1435.13,prepaid,delivered
795,197,2024-07-06 06:33:00,15,20,25,65,928.57,prepaid,delivered
796,367,2024-05-11 04:52:00,10,11,32,74,4391.94,prepaid,cancelled
797,382,2024-02-24 01:37:00,15,19,25,81,728.6,prepaid,delivered
798,234,2024-05-18 13:49:00,10,16,6,31,1881.5,cod,delivered
799,241,2024-10-12 04:30:00,10,14,44,118,2239.96,cod,delivered
800,64,2024-06-04 07:24:00,10,17,37,49,3507.89,cod,delivered
801,280,2024-01-26 19:54:00,10,13,25,87,351.45,cod,delivered
802,354,2024-08-10 23:31:00,15,16,13,43,1543.2,cod,delivered
803,61,2024-11-28 19:26:00,10,11,42,24,159.5,cod,delivered
804,259,2024-06-16 02:02:00,10,14,2,115,1397.86,cod,delivered
805,40,2024-09-08 04:24:00,15,21,12,141,2683.18,cod,delivered
806,375,2024-12-16 21:14:00,10,5,10,98,488.77,cod,delivered
807,377,2024-09-27 21:32:00,15,21,39,123,1082.5,prepaid,delivered
808,87,2024-01-02 20:40:00,10,13,37,156,1904.22,cod,cancelled
809,361,2024-08-18 12:59:00,10,3,6,68,1049.09,prepaid,delivered
810,487,2024-05-12 17:01:00,10,3,50,138,1270.39,prepaid,delivered
811,457,2024-01-13 15:26:00,10,7,23,89,1729.91,prepaid,delivered
812,452,2024-11-10 11:13:00,15,9,42,123,415.56,cod,delivered
813,430,2024-06-27 11:19:00,15,16,42,144,2894.47,cod,cancelled
814,492,2024-10-10 08:27:00,10,15,6,114,2689.19,prepaid,delivered
815,216,2024-03-12 08:37:00,10,5,10,13,609.4,prepaid,delivered
816,357,2024-03-17 11:52:00,10,22,36,22,485.66,cod,delivered
817,85,2024-10-21 09:58:00,10,21,37,153,418.29,cod,delivered
818,397,2024-10-22 04:51:00,10,14,48,145,1624.5,cod,delivered
819,377,2024-06-24 17:06:00,10,3,39,181,359.35,prepaid,delivered
820,498,2024-01-31 04:02:00,10,13,33,15,726.05,prepaid,delivered
821,111,2024-11-24 14:06:00,15,20,25,136,1759.28,cod,delivered
822,256,2024-01-06 08:55:00,10,8,25,181,1106.86,cod,delivered
823,110,2024-11-08 00:24:00,15,22,18,142,1874.65,cod,delivered
824,242,2024-12-29 23:51:00,10,8,12,126,2483.3,prepaid,delivered
825,39,2024-04-12 17:58:00,10,8,29,73,2305.98,prepaid,delivered
826,17,2024-09-26 14:57:00,10,13,31,169,2040.73,cod,delivered
827,49,2024-05-02 19:42:00,10,6,20,73,1118.61,cod,delivered
828,261,2024-08-25 12:03:00,10,10,20,160,2218.64,prepaid,delivered
829,125,2024-05-10 16:27:00,15,22,43,197,1048.73,prepaid,delivered
830,165,2024-03-03 19:15:00,10,3,27,167,2059.22,cod,delivered
831,116,2024-07-08 03:22:00,15,13,9,43,2000.76,prepaid,delivered
832,470,2024-06-07 08:28:00,15,23,27,137,997.93,prepaid,delivered
833,243,2024-09-16 04:10:00,10,6,49,107,1024.38,cod,delivered
834,2,2024-09-02 16:05:00,10,8,49,23,2123.96,cod,delivered
835,221,2024-02-25 18:06:00,15,8,41,13,1089.38,prepaid,delivered
836,250,2024-08-14 20:29:00,10,3,6,12,2001.81,cod,delivered
837,179,2024-10-08 14:18:00,15,13,6,162,765.69,cod,delivered
838,139,2024-09-09 11:29:00,10,8,34,156,2103.57,prepaid,delivered
839,436,2024-07-12 05:10:00,20,20,39,161,415.56,cod,delivered
840,301,2024-05-09 22:31:00,10,12,45,31,1936.21,prepaid,delivered
841,94,2024-02-26 16:21:00,15,3,6,98,425.13,cod,delivered
842,261,2024-11-25 18:58:00,10,8,25,80,915.65,prepaid,delivered
843,29,2024-12-29 18:13:00,10,12,14,59,1372.43,prepaid,delivered
844,70,2024-07-24 05:37:00,15,16,29,149,941.3,cod,delivered
845,198,2024-11-19 08:00:00,20,21,7,126,3005.24,cod,delivered
846,389,2024-01-31 14:26:00,10,3,9,55,2362.08,cod,delivered
847,153,2024-02-10 23:05:00,10,8,37,153,1386.74,prepaid,delivered
848,98,2024-11-11 12:47:00,10,5,20,168,892.43,prepaid,delivered
849,229,2024-11-10 17:23:00,10,3,44,176,1286.67,cod,delivered
850,134,2024-04-04 17:23:00,15,6,40,4,4264.75,prepaid,delivered
851,382,2024-09-29 05:37:00,10,9,25,127,1317.43,prepaid,delivered
852,348,2024-02-13 02:40:00,15,15,9,79,1025.49,cod,delivered
853,415,2024-05-08 05:33:00,20,22,3,72,2144.0,cod,delivered
854,490,2024-08-20 05:17:00,10,5,12,165,2319.48,cod,delivered
855,216,2024-12-10 16:51:00,10,11,21,27,672.62,prepaid,delivered
856,192,2024-07-10 04:23:00,15,19,39,85,797.28,cod,delivered
857,31,2024-02-27 18:58:00,10,14,33,165,1359.26,prepaid,delivered
858,398,2024-10-17 19:04:00,10,9,7,65,1692.26,prepaid,delivered
859,446,2024-07-05 21:17:00,20,19,35,81,879.68,cod,delivered
860,425,2024-06-11 01:40:00,10,3,35,63,2897.44,prepaid,delivered
861,178,2024-08-19 08:47:00,10,12,20,54,698.09,prepaid,delivered
862,21,2024-01-27 23:40:00,10,11,36,133,1686.65,prepaid,delivered
863,143,2024-11-21 13:45:00,10,9,36,178,1319.95,prepaid,delivered
864,124,2024-12-09 22:54:00,15,16,5,59,2325.11,prepaid,delivered
865,481,2024-03-29 01:47:00,20,25,49,191,1779.57,prepaid,delivered
866,97,2024-06-26 10:58:00,15,18,23,86,1681.72,cod,delivered
867,67,2024-12-30 22:22:00,10,3,2,35,677.06,prepaid,delivered
868,426,2024-07-18 19:20:00,15,23,47,48,1233.59,prepaid,delivered
869,255,2024-10-03 07:09:00,10,15,13,166,2035.37,prepaid,delivered
870,459,2024-08-10 02:49:00,10,12,3,181,5050.23,cod,delivered
871,79,2024-04-11 23:47:00,15,5,1,76,1935.66,prepaid,delivered
872,297,2024-06-19 17:11:00,10,14,32,19,349.54,cod,delivered
873,454,2024-11-09 08:15:00,15,21,22,177,776.48,prepaid,delivered
874,249,2024-03-01 08:34:00,15,6,32,57,1541.79,prepaid,delivered
875,109,2024-03-13 19:52:00,10,4,14,96,1541.94,cod,delivered
876,183,2024-07-07 17:46:00,10,7,46,146,151.01,prepaid,delivered
877,256,2024-05-19 10:08:00,15,15,20,74,1637.08,prepaid,delivered
878,188,2024-07-09 09:43:00,10,19,3,4,703.94,cod,delivered
879,251,2024-07-25 21:08:00,10,5,42,108,1293.47,cod,delivered
880,481,2024-11-14 09:00:00,10,8,5,7,928.57,cod,delivered
881,488,2024-08-14 03:18:00,10,28,31,172,2698.36,cod,delivered
882,483,2024-03-27 17:23:00,10,10,1,108,630.89,cod,delivered
883,16,2024-08-17 20:50:00,10,13,33,15,1214.23,prepaid,delivered
884,475,2024-09-10 22:56:00,10,3,24,157,1601.53,cod,delivered
885,277,2024-08-24 14:06:00,15,15,39,194,411.31,prepaid,delivered
886,333,2024-07-23 03:45:00,10,17,4,162,1928.05,cod,delivered
887,3,2024-01-12 10:27:00,15,26,18,157,850.69,prepaid,delivered
888,158,2024-12-22 12:50:00,10,19,49,191,1793.25,cod,delivered
889,49,2024-01-30 14:35:00,10,8,25,33,1316.49,cod,delivered
890,232,2024-06-06 07:27:00,15,10,29,23,1353.75,prepaid,delivered
891,3,2024-12-04 21:34:00,10,11,42,136,1941.77,prepaid,delivered
892,114,2024-01-23 01:14:00,10,9,39,33,1239.01,cod,delivered
893,172,2024-03-31 22:56:00,10,10,16,3,1473.12,cod,delivered
894,341,2024-04-01 06:47:00,10,8,30,93,572.41,prepaid,returned
895,407,2024-01-23 01:01:00,10,6,16,148,1784.75,prepaid,delivered
896,327,2024-11-04 07:24:00,10,17,24,59,2622.79,cod,delivered
897,490,2024-10-08 12:30:00,10,19,12,5,1494.8,prepaid,delivered
898,96,2024-09-12 03:41:00,15,11,25,192,777.18,prepaid,returned
899,239,2024-07-14 01:05:00,15,8,6,21,616.02,prepaid,delivered
900,168,2024-06-09 02:51:00,10,3,15,56,1834.0,cod,delivered
901,308,2024-01-10 06:16:00,10,15,26,184,342.05,prepaid,delivered
902,397,2024-03-17 22:48:00,10,17,23,115,1594.64,cod,delivered
903,224,2024-05-23 11:07:00,10,23,31,7,934.84,cod,delivered
904,88,2024-08-27 20:36:00,15,15,42,77,1845.16,cod,delivered
905,210,2024-09-26 02:08:00,10,20,45,9,1825.21,cod,delivered
906,244,2024-06-09 19:15:00,10,15,42,162,4206.61,prepaid,delivered
907,325,2024-05-30 06:19:00,15,5,18,132,1653.63,prepaid,delivered
908,157,2024-01-30 03:39:00,10,10,20,6,1843.14,cod,delivered
909,134,2024-01-01 10:20:00,10,19,15,183,1808.16,prepaid,delivered
910,457,2024-12-20 01:39:00,10,5,43,24,214.96,cod,delivered
911,123,2024-05-16 04:00:00,10,3,12,167,247.15,cod,delivered
912,72,2024-06-25 18:18:00,15,13,44,139,273.01,cod,delivered
913,74,2024-09-05 03:55:00,10,6,25,12,2861.84,cod,returned
914,251,2024-11-24 05:45:00,15,21,18,133,2198.64,cod,delivered
915,185,2024-03-14 21:15:00,20,16,15,102,1593.77,cod,delivered
916,312,2024-06-27 18:36:00,20,11,37,40,797.28,prepaid,delivered
917,239,2024-05-03 02:12:00,20,29,39,122,1489.5,cod,delivered
918,34,2024-08-02 16:52:00,10,10,23,101,864.6,cod,delivered
919,415,2024-10-07 17:44:00,10,7,14,197,2153.99,prepaid,delivered
920,425,2024-01-10 09:14:00,15,11,17,54,30.39,prepaid,delivered
921,461,2024-05-11 21:05:00,10,18,38,18,1666.93,prepaid,cancelled
922,436,2024-11-09 23:31:00,10,10,6,107,395.42,cod,delivered
923,397,2024-01-02 23:28:00,15,17,48,14,1007.77,prepaid,delivered
924,68,2024-11-16 03:05:00,10,4,18,75,2201.82,cod,delivered
925,99,2024-05-15 11:27:00,10,10,12,32,1758.51,cod,delivered
926,211,2024-10-18 03:54:00,15,15,31,27,479.38,cod,delivered
927,71,2024-11-03 21:40:00,10,22,9,47,1074.83,prepaid,delivered
928,299,2024-03-31 16:25:00,15,12,39,21,2044.73,prepaid,delivered
929,105,2024-07-24 21:00:00,10,11,17,20,861.51,prepaid,delivered
930,25,2024-12-26 20:13:00,15,6,34,70,128.5,cod,delivered
931,263,2024-02-26 02:47:00,10,10,23,66,2023.46,prepaid,delivered
932,484,2024-08-14 09:36:00,15,3,25,36,209.16,cod,delivered
933,45,2024-03-04 18:53:00,15,25,39,19,437.5,cod,delivered
934,300,2024-03-01 02:21:00,10,6,29,194,608.3,cod,delivered
935,73,2024-05-02 12:40:00,10,15,32,75,909.4,cod,delivered
936,154,2024-10-28 22:09:00,15,15,20,130,780.47,prepaid,delivered
937,45,2024-04-25 07:03:00,15,10,39,81,2277.36,prepaid,delivered
938,463,2024-09-27 20:57:00,15,13,15,114,2229.37,prepaid,cancelled
939,73,2024-09-17 04:23:00,15,10,32,90,180.34,prepaid,delivered
940,293,2024-11-01 03:00:00,15,16,11,182,776.96,cod,delivered
941,7,2024-04-28 17:11:00,15,12,20,7,1126.67,prepaid,delivered
942,300,2024-05-31 02:51:00,10,12,22,187,877.95,cod,delivered
943,322,2024-05-06 07:56:00,10,7,18,111,2379.21,cod,delivered
944,301,2024-08-07 12:06:00,10,19,45,114,2671.18,cod,delivered
945,409,2024-07-30 17:32:00,10,3,41,178,4173.67,cod,delivered
946,186,2024-04-14 12:08:00,10,9,50,110,651.97,cod,delivered
947,273,2024-07-29 14:20:00,10,15,10,152,3302.76,prepaid,cancelled
948,258,2024-06-09 11:11:00,10,3,9,96,1831.77,prepaid,delivered
949,467,2024-03-15 12:45:00,10,3,3,87,86.38,cod,delivered
950,308,2024-10-12 20:12:00,10,15,45,162,261.33,cod,delivered
951,125,2024-08-26 12:38:00,10,16,48,50,336.41,cod,delivered
952,338,2024-11-24 12:17:00,10,3,49,191,1594.56,prepaid,delivered
953,253,2024-02-26 18:27:00,10,6,17,157,286.02,cod,delivered
954,411,2024-04-05 16:32:00,10,18,25,157,634.91,cod,delivered
955,1,2024-03-12 19:21:00,15,18,31,150,955.07,cod,cancelled
956,197,2024-07-26 10:45:00,10,14,20,189,1881.62,cod,delivered
957,319,2024-07-12 13:43:00,15,16,3,126,836.16,cod,delivered
958,263,2024-06-30 22:58:00,10,14,2,140,2262.9,cod,delivered
959,391,2024-07-11 12:59:00,10,7,37,101,254.0,prepaid,delivered
960,279,2024-07-01 12:59:00,10,3,18,137,748.66,cod,delivered
961,191,2024-02-15 17:32:00,15,9,43,126,1353.95,cod,cancelled
962,272,2024-09-07 00:44:00,10,18,18,3,973.13,cod,delivered
963,135,2024-03-25 19:42:00,15,23,4,97,2922.56,prepaid,delivered
964,166,2024-01-16 17:41:00,10,7,11,108,209.16,cod,delivered
965,352,2024-08-03 01:50:00,10,6,45,5,855.57,prepaid,delivered
966,376,2024-04-09 00:33:00,10,5,46,133,361.7,prepaid,delivered
967,57,2024-09-08 03:09:00,10,10,24,68,585.99,prepaid,delivered
968,23,2024-03-16 05:25:00,10,3,2,87,2492.54,cod,delivered
969,469,2024-09-30 17:37:00,15,13,1,85,944.15,prepaid,delivered
970,65,2024-03-07 22:10:00,10,9,1,64,1089.1,cod,delivered
971,32,2024-01-30 05:51:00,10,15,4,139,735.59,prepaid,cancelled
972,276,2024-11-23 13:20:00,15,18,31,189,558.26,prepaid,delivered
973,2,2024-08-06 05:26:00,10,12,5,180,1714.78,prepaid,delivered
974,160,2024-01-19 00:31:00,10,4,37,64,374.88,prepaid,delivered
975,458,2024-08-10 20:35:00,15,6,12,18,1468.94,prepaid,cancelled
976,482,2024-10-10 05:45:00,20,19,32,167,803.75,prepaid,delivered
977,77,2024-10-28 01:02:00,20,26,4,118,895.84,cod,delivered
978,162,2024-07-15 13:42:00,10,12,9,88,866.02,prepaid,delivered
979,339,2024-08-30 01:44:00,15,10,6,89,2933.42,cod,delivered
980,1,2024-09-22 20:42:00,15,18,44,120,912.7,prepaid,delivered
981,145,2024-08-12 09:02:00,10,15,9,9,2467.15,prepaid,delivered
982,84,2024-08-13 14:47:00,10,3,34,66,1115.13,cod,delivered
983,334,2024-12-15 10:10:00,15,3,28,19,1072.68,cod,delivered
984,454,2024-11-10 08:33:00,15,13,33,157,1605.01,prepaid,delivered
985,57,2024-06-14 03:47:00,15,20,37,53,1299.7,prepaid,delivered
986,283,2024-10-15 00:35:00,20,10,46,115,1954.41,cod,delivered
987,302,2024-06-28 20:38:00,10,19,15,126,978.57,prepaid,delivered
988,255,2024-11-25 15:19:00,10,3,11,44,991.82,prepaid,delivered
989,170,2024-05-05 00:49:00,20,15,20,76,1449.86,cod,cancelled
990,416,2024-02-29 12:56:00,15,20,35,191,1199.07,prepaid,delivered
991,497,2024-01-19 21:53:00,15,9,44,53,1933.74,cod,delivered
992,213,2024-03-17 08:05:00,10,3,29,134,1321.42,cod,delivered
993,466,2024-02-28 01:43:00,10,12,42,60,2412.59,prepaid,delivered
994,257,2024-12-06 10:59:00,20,13,45,174,1766.4,prepaid,delivered
995,102,2024-05-25 20:09:00,15,14,24,123,1008.12,prepaid,delivered
996,4,2024-06-04 07:43:00,10,15,7,84,2226.17,cod,delivered
997,9,2024-06-28 11:15:00,10,11,39,35,1180.47,prepaid,delivered
998,452,2024-02-15 15:06:00,10,11,42,31,1918.14,cod,delivered
999,390,2024-01-27 05:42:00,20,23,29,196,167.37,cod,cancelled
1000,389,2024-12-22 15:50:00,15,12,6,113,1358.81,cod,delivered
1001,344,2024-01-07 12:58:00,10,5,20,197,1639.02,prepaid,delivered
1002,350,2024-01-28 11:47:00,10,14,4,192,2125.51,cod,delivered
1003,473,2024-02-22 22:59:00,15,25,20,88,1701.98,cod,delivered
1004,360,2024-06-22 00:16:00,20,24,9,193,342.05,cod,delivered
1005,269,2024-01-28 23:25:00,20,13,45,134,596.04,prepaid,delivered
1006,168,2024-11-30 08:02:00,15,20,15,192,1607.98,cod,cancelled
1007,388,2024-07-17 23:53:00,15,22,42,34,3016.69,cod,delivered
1008,147,2024-11-01 13:08:00,10,13,32,184,1652.72,cod,delivered
1009,268,2024-01-02 20:55:00,15,21,2,55,1893.49,prepaid,delivered
1010,469,2024-04-21 15:35:00,15,13,1,190,489.36,prepaid,delivered
1011,391,2024-05-03 06:34:00,10,7,34,6,773.35,cod,delivered
1012,98,2024-07-03 05:37:00,10,13,20,39,2002.1,prepaid,delivered
1013,152,2024-07-08 16:23:00,10,3,7,187,555.4,cod,delivered
1014,272,2024-10-10 02:34:00,15,8,18,155,903.88,cod,delivered
1015,320,2024-01-12 01:09:00,10,3,12,121,3380.47,cod,delivered
1016,85,2024-12-23 12:07:00,15,14,41,94,830.35,cod,delivered
1017,218,2024-09-23 10:02:00,10,10,22,185,966.42,cod,delivered
1018,88,2024-12-16 01:18:00,10,3,32,60,1102.69,prepaid,delivered
1019,356,2024-11-26 10:04:00,15,19,1,129,1122.74,prepaid,delivered
1020,438,2024-10-15 14:03:00,10,6,19,85,601.08,cod,delivered
1021,65,2024-05-11 16:24:00,10,11,49,93,86.54,cod,delivered
1022,2,2024-04-10 06:53:00,15,3,49,141,1073.68,prepaid,delivered
1023,400,2024-11-13 18:50:00,15,12,6,82,968.01,prepaid,delivered
1024,417,2024-11-26 05:55:00,10,15,30,168,100.69,prepaid,delivered
1025,237,2024-09-15 04:36:00,15,9,24,137,1263.19,cod,delivered
1026,320,2024-03-24 07:12:00,20,14,13,183,2353.0,prepaid,delivered
1027,53,2024-02-10 18:49:00,10,5,45,194,150.88,cod,delivered
1028,198,2024-11-05 04:32:00,10,9,7,26,2027.32,prepaid,delivered
1029,422,2024-05-02 12:12:00,10,10,3,185,1524.3,prepaid,delivered
1030,68,2024-08-26 03:57:00,20,23,18,160,837.94,prepaid,delivered
1031,473,2024-06-20 12:04:00,15,15,25,18,2306.02,cod,delivered
1032,144,2024-12-17 09:27:00,10,6,8,70,3109.7,prepaid,delivered
1033,122,2024-04-25 17:22:00,20,15,30,7,3073.29,prepaid,delivered
1034,205,2024-01-21 02:28:00,15,6,8,131,2463.41,cod,delivered
1035,166,2024-12-02 16:21:00,10,9,17,194,1773.69,prepaid,delivered
1036,392,2024-12-02 10:35:00,10,4,33,174,838.47,prepaid,delivered
1037,284,2024-12-25 03:40:00,15,25,39,70,1966.45,prepaid,delivered
1038,113,2024-02-23 19:17:00,10,3,20,73,1341.94,prepaid,delivered
1039,482,2024-01-01 19:13:00,15,3,42,56,402.2,prepaid,delivered
1040,149,2024-12-09 02:21:00,15,15,42,81,1248.66,prepaid,delivered
1041,478,2024-11-29 04:03:00,15,20,31,10,709.95,prepaid,delivered
1042,300,2024-07-25 23:56:00,20,27,15,170,221.45,prepaid,delivered
1043,347,2024-02-19 12:48:00,15,20,24,170,1404.44,prepaid,delivered
1044,100,2024-05-20 04:48:00,10,3,42,115,2306.6,cod,delivered
1045,253,2024-09-29 09:30:00,15,11,35,22,833.25,cod,delivered
1046,37,2024-01-01 09:12:00,15,8,12,117,1714.05,cod,delivered
1047,80,2024-04-21 11:22:00,10,4,12,192,557.92,prepaid,delivered
1048,21,2024-08-02 17:43:00,15,7,8,160,1256.52,cod,cancelled
1049,364,2024-05-14 08:44:00,10,13,7,52,2187.49,prepaid,delivered
1050,76,2024-05-14 08:35:00,10,11,29,164,2936.02,prepaid,delivered
1051,108,2024-08-14 00:15:00,15,20,25,1,1244.35,cod,cancelled
1052,127,2024-07-16 01:28:00,10,8,50,176,1557.82,prepaid,delivered
1053,305,2024-10-26 20:47:00,10,7,7,129,2254.46,cod,returned
1054,497,2024-11-13 15:32:00,10,8,50,191,1406.44,cod,delivered
1055,211,2024-02-16 04:54:00,10,6,45,120,703.94,prepaid,delivered
1056,123,2024-03-10 16:06:00,10,13,14,111,1459.76,prepaid,delivered
1057,402,2024-03-04 01:02:00,15,17,32,48,1216.31,prepaid,delivered
1058,373,2024-09-01 19:37:00,10,6,33,143,1644.28,cod,delivered
1059,486,2024-10-11 09:53:00,10,4,45,139,1623.24,prepaid,delivered
1060,212,2024-01-21 19:00:00,10,4,39,177,1882.72,cod,delivered
1061,291,2024-04-25 16:02:00,10,3,15,78,525.33,cod,delivered
1062,130,2024-08-12 18:04:00,10,8,8,161,974.97,cod,delivered
1063,417,2024-07-06 00:53:00,10,14,23,4,895.84,cod,delivered
1064,373,2024-08-19 18:28:00,10,18,40,176,1109.89,prepaid,delivered
1065,413,2024-12-25 04:29:00,10,8,9,99,1275.48,prepaid,delivered
1066,230,2024-06-14 00:06:00,20,16,18,46,1032.71,prepaid,delivered
1067,472,2024-01-14 18:31:00,15,19,5,129,1993.77,cod,delivered
1068,12,2024-09-20 13:42:00,15,23,11,113,519.86,prepaid,delivered
1069,412,2024-05-27 19:05:00,20,8,41,178,776.68,prepaid,delivered
1070,63,2024-02-18 13:58:00,10,6,35,132,1405.75,cod,delivered
1071,479,2024-10-14 12:28:00,20,17,8,65,1150.22,cod,delivered
1072,428,2024-07-21 02:12:00,15,11,25,152,762.47,cod,delivered
1073,202,2024-10-26 08:01:00,10,7,12,5,1321.2,cod,delivered
1074,354,2024-07-04 20:24:00,10,13,35,47,549.05,prepaid,delivered
1075,317,2024-07-22 04:46:00,10,3,17,24,1171.24,prepaid,delivered
1076,276,2024-02-17 07:07:00,10,19,50,21,869.55,prepaid,delivered
1077,319,2024-08-06 10:25:00,20,25,17,186,837.94,cod,delivered
1078,185,2024-02-08 06:38:00,10,8,29,111,2239.93,cod,delivered
1079,160,2024-03-02 13:59:00,10,14,37,60,2106.62,prepaid,delivered
1080,405,2024-01-14 11:53:00,10,5,40,47,1700.85,cod,delivered
1081,25,2024-07-28 09:24:00,10,3,24,8,580.85,prepaid,delivered
1082,140,2024-03-13 14:26:00,10,3,45,101,1733.59,prepaid,delivered
1083,203,2024-01-14 16:12:00,20,22,43,198,987.09,prepaid,delivered
1084,336,2024-12-17 06:57:00,10,6,47,199,2034.99,prepaid,delivered
1085,479,2024-04-24 08:43:00,15,12,8,174,897.62,prepaid,delivered
1086,480,2024-04-09 02:17:00,10,11,1,63,1022.5,prepaid,delivered
1087,403,2024-11-11 07:39:00,10,11,34,73,1563.51,prepaid,delivered
1088,153,2024-07-25 17:44:00,15,13,37,8,437.82,cod,delivered
1089,246,2024-04-14 22:58:00,10,3,13,50,1854.47,cod,delivered
1090,466,2024-12-29 07:20:00,10,7,18,134,953.55,prepaid,delivered
1091,422,2024-10-08 15:43:00,10,10,17,190,1863.78,prepaid,delivered
1092,84,2024-07-27 17:15:00,15,22,47,57,1159.93,prepaid,delivered
1093,324,2024-01-02 15:23:00,10,3,46,108,1065.02,prepaid,delivered
1094,279,2024-04-25 11:37:00,10,11,42,13,2891.55,cod,delivered
1095,368,2024-10-01 12:33:00,10,7,31,21,2531.74,cod,delivered
1096,239,2024-03-15 19:37:00,15,8,6,118,1919.35,cod,delivered
1097,451,2024-05-25 03:31:00,10,15,10,27,1584.72,prepaid,delivered
1098,341,2024-05-05 23:47:00,20,27,48,47,587.0,prepaid,delivered
1099,126,2024-12-15 14:46:00,10,9,20,197,3830.55,cod,delivered
1100,138,2024-09-28 21:40:00,10,4,16,30,344.73,prepaid,delivered
1101,366,2024-03-27 03:37:00,10,7,42,113,1619.54,prepaid,delivered
1102,233,2024-08-13 02:44:00,15,14,27,54,361.1,cod,delivered
1103,203,2024-04-01 13:45:00,10,14,48,163,3800.64,prepaid,delivered
1104,98,2024-06-10 17:13:00,15,16,20,11,1453.05,prepaid,delivered
