order_item_id,order_id,product_id,add_to_cart_order,quantity,item_price
1927,764,107,10,2,249.58
1928,765,22,2,1,566.74
1929,766,146,9,2,110.58
1930,767,172,8,1,43.23
1931,767,127,4,1,221.45
1932,768,46,9,1,43.61
1933,768,161,5,2,988.03
1934,769,62,5,1,75.44
1935,770,200,8,1,397.96
1936,770,104,6,1,529.65
1937,771,117,8,1,312.78
1938,771,123,10,1,402.2
1939,771,174,6,1,32.87
1940,771,130,1,1,238.03
1941,772,130,7,1,238.03
1942,772,161,8,1,988.03
1943,773,77,7,1,209.16
1944,774,10,1,1,981.04
1945,774,117,9,1,312.78
1946,774,198,10,1,536.27
1947,774,144,4,1,100.69
1948,775,189,3,1,169.27
1949,775,82,5,1,585.62
1950,776,134,5,2,797.28
1951,776,166,4,2,86.54
1952,776,53,8,1,828.48
1953,776,15,1,1,722.34
1954,777,96,8,2,576.53
1955,777,8,8,1,561.44
1956,777,171,9,1,582.55
1957,778,3,4,1,881.76
1958,778,131,8,2,903.88
1959,778,177,9,2,311.18
1960,779,189,2,1,169.27
1961,779,35,10,1,855.57
1962,779,3,8,1,881.76
1963,779,113,8,2,574.77
1964,780,89,9,1,476.64
1965,780,76,3,1,489.36
1966,781,135,5,1,703.94
1967,781,197,8,1,930.21
1968,782,83,10,1,583.21
1969,782,146,1,1,110.58
1970,782,76,3,1,489.36
1971,782,78,3,1,708.19
1972,783,54,3,1,23.5
1973,783,86,8,1,46.22
1974,784,82,3,1,585.62
1975,784,75,3,1,166.93
1976,784,58,2,1,754.99
1977,784,188,2,1,349.31
1978,785,162,2,1,418.29
1979,785,65,4,1,628.22
1980,785,108,7,1,748.66
1981,786,14,2,1,719.07
1982,787,96,10,1,576.53
1983,787,117,6,1,312.78
1984,787,172,3,2,43.23
1985,788,67,7,1,86.38
1986,788,69,10,1,361.1
1987,789,102,3,1,221.59
1988,789,124,10,1,574.46
1989,789,24,6,2,555.4
1990,789,42,3,1,836.17
1991,790,174,3,1,32.87
1992,790,23,4,2,580.85
1993,790,17,7,1,597.23
1994,791,182,8,1,485.06
1995,791,193,6,1,536.84
1996,791,128,3,1,951.94
1997,791,122,1,1,596.04
1998,791,7,10,2,736.9
1999,792,161,2,1,988.03
2000,793,177,7,1,311.18
2001,794,104,2,1,529.65
2002,794,29,9,1,437.82
2003,794,184,1,1,354.38
2004,794,183,10,1,113.28
2005,795,185,6,1,928.57
2006,796,43,6,1,763.31
2007,796,157,2,1,513.34
2008,796,24,4,1,555.4
2009,796,160,7,1,564.03
2010,796,98,9,2,997.93
2011,797,151,7,1,653.16
2012,797,62,1,1,75.44
2013,798,77,2,1,209.16
2014,798,42,9,2,836.17
2015,799,169,8,2,698.16
2016,799,152,9,1,128.5
2017,799,70,5,1,715.14
2018,800,155,4,1,765.69
2019,800,2,6,2,386.09
2020,800,17,4,1,597.23
2021,800,26,9,1,651.97
2022,800,109,1,1,720.82
2023,801,31,6,1,351.45
2024,802,65,10,2,628.22
2025,802,12,10,1,200.18
2026,802,196,4,1,86.58
2027,803,183,6,1,113.28
2028,803,86,5,1,46.22
2029,804,22,2,1,566.74
2030,804,179,3,2,415.56
2031,805,82,5,1,585.62
2032,805,10,10,1,981.04
2033,805,44,4,2,558.26
2034,806,50,9,1,123.14
2035,806,84,1,1,365.63
2036,807,45,8,2,541.25
2037,808,117,2,1,312.78
2038,808,20,9,1,634.46
2039,808,53,6,1,828.48
2040,808,152,5,1,128.5
2041,809,114,5,1,270.9
2042,809,111,2,1,320.27
2043,809,178,4,1,457.92
2044,810,83,10,1,583.21
2045,810,41,4,1,687.18
2046,811,28,10,1,30.39
2047,811,52,5,2,849.76
2048,812,179,9,1,415.56
2049,813,148,5,1,953.55
2050,813,182,7,1,485.06
2051,813,146,1,1,110.58
2052,813,85,9,1,951.36
2053,813,95,8,2,196.96
2054,814,42,3,1,836.17
2055,814,25,9,1,949.14
2056,814,131,2,1,903.88
2057,815,96,8,1,576.53
2058,815,174,9,1,32.87
2059,816,19,6,1,422.3
2060,816,80,4,1,63.36
2061,817,162,7,1,418.29
2062,818,26,10,1,651.97
2063,818,192,9,1,972.53
2064,819,33,9,1,155.41
2065,819,170,10,1,203.94
2066,820,6,8,1,38.87
2067,820,41,1,1,687.18
2068,821,125,1,2,607.71
2069,821,132,10,1,543.86
2070,822,119,3,1,40.27
2071,822,180,1,1,150.75
2072,822,178,6,2,457.92
2073,823,104,6,1,529.65
2074,823,195,4,1,63.42
2075,823,5,7,1,103.58
2076,823,95,4,1,196.96
2077,823,10,7,1,981.04
2078,824,150,5,1,419.5
2079,824,114,6,1,270.9
2080,824,186,2,2,896.45
2081,825,112,9,1,549.05
2082,825,167,2,1,601.08
2083,825,121,7,1,207.99
2084,825,116,7,1,947.86
2085,826,194,7,1,184.42
2086,826,37,2,2,719.01
2087,826,162,2,1,418.29
2088,827,26,10,1,651.97
2089,827,92,3,1,421.64
2090,827,99,1,2,22.5
2091,828,179,10,1,415.56
2092,828,52,8,1,849.76
2093,828,140,6,1,953.32
2094,829,191,8,1,333.59
2095,829,70,9,1,715.14
2096,830,80,1,1,63.36
2097,830,98,7,2,997.93
2098,831,28,1,1,30.39
2099,831,69,10,2,361.1
2100,831,153,2,1,263.0
2101,831,133,3,1,985.17
2102,832,98,7,1,997.93
2103,833,153,7,1,263.0
2104,833,88,3,1,761.38
2105,834,19,1,2,422.3
2106,834,187,8,1,644.9
2107,834,20,4,1,634.46
2108,835,41,5,1,687.18
2109,835,123,2,1,402.2
2110,836,83,3,1,583.21
2111,836,193,8,1,536.84
2112,836,3,1,1,881.76
2113,837,155,10,1,765.69
2114,838,179,3,1,415.56
2115,838,129,8,1,686.74
2116,838,100,5,2,291.15
2117,838,147,8,1,418.97
2118,839,179,6,1,415.56
2119,840,119,2,1,40.27
2120,840,37,2,2,719.01
2121,840,178,9,1,457.92
2122,841,71,8,1,23.43
2123,841,154,5,1,401.7
2124,842,21,8,1,794.38
2125,842,46,5,1,43.61
2126,842,16,5,2,38.83
2127,843,198,4,1,536.27
2128,843,68,8,1,836.16
2129,844,191,6,1,333.59
2130,844,125,6,1,607.71
2131,845,183,1,2,113.28
2132,845,137,1,1,163.62
2133,845,61,3,2,909.57
2134,845,200,9,2,397.96
2135,846,101,1,1,672.2
2136,846,76,5,1,489.36
2137,846,157,4,1,513.34
2138,846,41,10,1,687.18
2139,847,44,10,1,558.26
2140,847,53,1,1,828.48
2141,848,132,4,1,543.86
2142,848,34,4,1,348.57
2143,849,57,6,1,745.42
2144,849,45,2,1,541.25
2145,850,197,1,2,930.21
2146,850,55,4,1,809.77
2147,850,134,3,2,797.28
2148,851,43,9,1,763.31
2149,851,103,1,1,275.16
2150,851,176,1,1,278.96
2151,852,149,9,1,451.03
2152,852,124,6,1,574.46
2153,853,27,7,1,468.82
2154,853,132,10,1,543.86
2155,853,84,9,1,365.63
2156,853,155,10,1,765.69
2157,854,158,3,1,703.85
2158,854,87,10,1,928.89
2159,854,129,4,1,686.74
2160,855,102,2,1,221.59
2161,855,149,2,1,451.03
2162,856,134,8,1,797.28
2163,857,7,8,1,736.9
2164,857,177,7,2,311.18
2165,858,134,3,1,797.28
2166,858,39,1,1,894.98
2167,859,16,10,1,38.83
2168,859,144,8,2,100.69
2169,859,62,4,1,75.44
2170,859,160,1,1,564.03
2171,860,17,9,2,597.23
2172,860,66,9,1,243.63
2173,860,26,2,2,651.97
2174,860,33,1,1,155.41
2175,861,127,9,1,221.45
2176,861,89,4,1,476.64
2177,862,86,6,1,46.22
2178,862,180,9,2,150.75
2179,862,58,6,1,754.99
2180,862,8,5,1,561.44
2181,862,99,3,1,22.5
2182,863,173,10,1,180.34
2183,863,167,7,1,601.08
2184,863,34,3,1,348.57
2185,863,181,3,1,189.96
2186,864,18,6,2,770.74
2187,864,33,1,1,155.41
2188,864,65,1,1,628.22
2189,865,149,2,1,451.03
2190,865,61,1,1,909.57
2191,865,147,1,1,418.97
2192,866,17,1,2,597.23
2193,866,66,5,2,243.63
2194,867,143,5,1,358.03
2195,867,33,5,1,155.41
2196,867,137,2,1,163.62
2197,868,135,3,1,703.94
2198,868,104,5,1,529.65
2199,869,110,5,2,512.42
2200,869,187,8,1,644.9
2201,869,84,3,1,365.63
2202,870,109,10,1,720.82
2203,870,25,5,2,949.14
2204,870,58,8,1,754.99
2205,870,21,9,1,794.38
2206,870,3,1,1,881.76
2207,871,4,5,1,451.12
2208,871,54,8,2,23.5
2209,871,161,9,1,988.03
2210,871,2,9,1,386.09
2211,871,195,10,1,63.42
2212,872,166,8,1,86.54
2213,872,153,9,1,263.0
2214,873,125,6,1,607.71
2215,873,119,9,1,40.27
2216,873,152,6,1,128.5
2217,874,158,8,1,703.85
2218,874,147,6,2,418.97
2219,875,9,3,1,44.76
2220,875,140,4,1,953.32
2221,875,132,10,1,543.86
2222,876,1,10,1,151.01
2223,877,139,8,1,821.64
2224,877,11,4,1,254.0
2225,877,8,5,1,561.44
2226,878,135,10,1,703.94
2227,879,37,8,1,719.01
2228,879,124,10,1,574.46
2229,880,185,6,1,928.57
2230,881,142,4,1,974.97
2231,881,147,2,1,418.97
2232,881,163,3,1,336.41
2233,881,79,1,1,968.01
2234,882,40,8,1,630.89
2235,883,152,4,1,128.5
2236,883,157,3,1,513.34
2237,883,180,4,1,150.75
2238,883,92,6,1,421.64
2239,884,172,2,1,43.23
2240,884,145,6,2,779.15
2241,885,62,7,1,75.44
2242,885,189,8,1,169.27
2243,885,56,9,1,166.6
2244,886,178,7,1,457.92
2245,886,58,8,1,754.99
2246,886,70,9,1,715.14
2247,887,195,3,1,63.42
2248,887,92,6,1,421.64
2249,887,84,3,1,365.63
2250,888,175,10,1,864.68
2251,888,185,4,1,928.57
2252,889,78,3,1,708.19
2253,889,159,8,1,608.3
2254,890,84,2,1,365.63
2255,890,138,2,1,988.12
2256,891,26,2,1,651.97
2257,891,187,5,2,644.9
2258,892,100,7,1,291.15
2259,892,116,1,1,947.86
2260,893,16,5,2,38.83
2261,893,21,8,1,794.38
2262,893,167,9,1,601.08
2263,894,16,8,1,38.83
2264,894,94,2,1,533.58
2265,895,47,10,1,432.53
2266,895,36,7,1,502.46
2267,895,52,4,1,849.76
2268,896,32,10,1,291.3
2269,896,132,10,2,543.86
2270,896,60,4,1,478.08
2271,896,155,7,1,765.69
2272,897,45,1,1,541.25
2273,897,148,5,1,953.55
2274,898,12,1,2,200.18
2275,898,172,1,1,43.23
2276,898,191,2,1,333.59
2277,899,81,9,1,244.06
2278,899,177,5,1,311.18
2279,899,28,7,2,30.39
2280,900,69,10,1,361.1
2281,900,101,4,2,672.2
2282,900,152,4,1,128.5
2283,901,30,6,1,342.05
2284,902,55,1,1,809.77
2285,902,5,2,1,103.58
2286,902,162,4,1,418.29
2287,902,153,7,1,263.0
2288,903,67,8,1,86.38
2289,903,62,9,1,75.44
2290,903,48,7,1,773.02
2291,904,109,10,1,720.82
2292,904,189,2,1,169.27
2293,904,51,7,1,955.07
2294,905,166,5,1,86.54
2295,905,95,4,1,196.96
2296,905,142,8,1,974.97
2297,905,22,10,1,566.74
2298,906,67,4,1,86.38
2299,906,185,5,2,928.57
2300,906,4,1,1,451.12
2301,906,3,9,1,881.76
2302,906,197,4,1,930.21
2303,907,120,10,1,856.35
2304,907,134,2,1,797.28
2305,908,188,3,1,349.31
2306,908,157,2,1,513.34
2307,908,126,4,2,414.87
2308,908,180,3,1,150.75
2309,909,141,10,2,644.15
2310,909,13,4,1,519.86
2311,910,152,9,1,128.5
2312,910,172,9,2,43.23
2313,911,190,7,1,247.15
2314,912,71,7,1,23.43
2315,912,107,3,1,249.58
2316,913,134,6,1,797.28
2317,913,18,6,2,770.74
2318,913,199,8,1,476.86
2319,913,86,4,1,46.22
2320,914,78,3,1,708.19
2321,914,34,9,1,348.57
2322,914,94,2,1,533.58
2323,914,159,2,1,608.3
2324,915,145,9,1,779.15
2325,915,166,2,1,86.54
2326,915,74,3,1,728.08
2327,916,134,6,1,797.28
2328,917,131,3,1,903.88
2329,917,82,10,1,585.62
2330,918,156,9,1,220.45
2331,918,141,10,1,644.15
2332,919,175,8,1,864.68
2333,919,174,5,1,32.87
2334,919,65,1,2,628.22
2335,920,28,6,1,30.39
2336,921,14,6,1,719.07
2337,921,116,2,1,947.86
2338,922,63,9,2,197.71
2339,923,71,6,1,23.43
2340,923,181,7,1,189.96
2341,923,21,2,1,794.38
2342,924,183,7,1,113.28
2343,924,106,2,1,609.75
2344,924,78,5,1,708.19
2345,924,77,8,1,209.16
2346,924,8,4,1,561.44
2347,925,191,1,1,333.59
2348,925,166,2,1,86.54
2349,925,192,5,1,972.53
2350,925,105,5,1,365.85
2351,926,117,8,1,312.78
2352,926,56,4,1,166.6
2353,927,45,8,1,541.25
2354,927,94,8,1,533.58
2355,928,35,3,2,855.57
2356,928,191,10,1,333.59
2357,929,176,1,1,278.96
2358,929,171,1,1,582.55
2359,930,152,8,1,128.5
2360,931,129,2,1,686.74
2361,931,20,7,1,634.46
2362,931,105,8,1,365.85
2363,931,163,7,1,336.41
2364,932,77,2,1,209.16
2365,933,114,9,1,270.9
2366,933,56,7,1,166.6
2367,934,159,3,1,608.3
2368,935,152,6,1,128.5
2369,935,193,1,1,536.84
2370,935,81,2,1,244.06
2371,936,66,2,1,243.63
2372,936,193,5,1,536.84
2373,937,129,4,2,686.74
2374,937,131,4,1,903.88
2375,938,116,7,1,947.86
2376,938,72,8,1,810.01
2377,938,64,4,1,471.5
2378,939,173,7,1,180.34
2379,940,181,5,1,189.96
2380,940,38,1,1,587.0
2381,941,41,2,1,687.18
2382,941,153,7,1,263.0
2383,941,118,4,1,176.49
2384,942,136,6,1,855.45
2385,942,99,8,1,22.5
2386,943,179,3,2,415.56
2387,943,186,2,1,896.45
2388,943,168,9,1,291.48
2389,943,107,7,1,249.58
2390,943,146,2,1,110.58
2391,944,10,5,1,981.04
2392,944,139,6,2,821.64
2393,944,71,7,2,23.43
2394,945,76,3,2,489.36
2395,945,128,2,1,951.94
2396,945,98,9,2,997.93
2397,945,190,5,1,247.15
2398,946,26,3,1,651.97
2399,947,134,2,1,797.28
2400,947,75,2,1,166.93
2401,947,55,5,2,809.77
2402,947,37,10,1,719.01
2403,948,6,4,1,38.87
2404,948,186,2,2,896.45
2405,949,67,4,1,86.38
2406,950,180,4,1,150.75
2407,950,146,8,1,110.58
2408,951,163,8,1,336.41
2409,952,28,5,1,30.39
2410,952,194,10,1,184.42
2411,952,1,1,1,151.01
2412,952,147,1,1,418.97
2413,952,55,8,1,809.77
2414,953,190,9,1,247.15
2415,953,6,5,1,38.87
2416,954,6,1,1,38.87
2417,954,122,6,1,596.04
2418,955,51,8,1,955.07
2419,956,186,10,1,896.45
2420,956,133,5,1,985.17
2421,957,68,4,1,836.16
2422,958,133,7,1,985.17
2423,958,2,3,2,386.09
2424,958,196,10,1,86.58
2425,958,147,10,1,418.97
2426,959,11,4,1,254.0
2427,960,108,4,1,748.66
2428,961,18,1,1,770.74
2429,961,83,1,1,583.21
2430,962,44,7,1,558.26
2431,962,126,10,1,414.87
2432,963,176,10,1,278.96
2433,963,27,10,1,468.82
2434,963,68,5,2,836.16
2435,963,36,10,1,502.46
2436,964,77,9,1,209.16
2437,965,35,1,1,855.57
2438,966,166,9,1,86.54
2439,966,103,9,1,275.16
2440,967,163,2,1,336.41
2441,967,107,5,1,249.58
2442,968,199,7,1,476.86
2443,968,142,4,2,974.97
2444,968,174,6,2,32.87
2445,969,119,3,1,40.27
2446,969,131,7,1,903.88
2447,970,81,10,1,244.06
2448,970,196,7,1,86.58
2449,970,180,10,1,150.75
2450,970,125,10,1,607.71
2451,971,119,9,1,40.27
2452,971,46,2,1,43.61
2453,971,188,10,1,349.31
2454,971,59,4,1,302.4
2455,972,44,3,1,558.26
2456,973,148,2,1,953.55
2457,973,49,6,1,634.51
2458,973,80,8,2,63.36
2459,974,31,1,1,351.45
2460,974,71,10,1,23.43
2461,975,124,10,1,574.46
2462,975,107,5,1,249.58
2463,975,187,6,1,644.9
2464,976,100,8,2,291.15
2465,976,127,1,1,221.45
2466,977,35,1,1,855.57
2467,977,119,4,1,40.27
2468,978,62,8,2,75.44
2469,978,70,6,1,715.14
2470,979,5,8,1,103.58
2471,979,192,2,1,972.53
2472,979,4,3,2,451.12
2473,979,51,3,1,955.07
2474,980,132,4,1,543.86
2475,980,194,5,2,184.42
2476,981,67,5,1,86.38
2477,981,83,1,1,583.21
2478,981,86,10,1,46.22
2479,981,161,9,1,988.03
2480,981,43,2,1,763.31
2481,982,42,4,1,836.17
2482,982,176,3,1,278.96
2483,983,122,9,1,596.04
2484,983,89,1,1,476.64
2485,984,105,8,1,365.85
2486,984,116,5,1,947.86
2487,984,32,2,1,291.3
2488,985,181,6,1,189.96
2489,985,120,7,1,856.35
2490,985,75,4,1,166.93
2491,985,172,5,2,43.23
2492,986,151,5,1,653.16
2493,986,128,3,1,951.94
2494,986,188,9,1,349.31
2495,987,54,10,1,23.5
2496,987,51,4,1,955.07
2497,988,76,5,1,489.36
2498,988,36,10,1,502.46
2499,989,139,9,1,821.64
2500,989,65,6,1,628.22
2501,990,52,3,1,849.76
2502,990,188,10,1,349.31
2503,991,87,3,1,928.89
2504,991,83,5,1,583.21
2505,991,92,5,1,421.64
2506,992,155,7,1,765.69
2507,992,34,10,1,348.57
2508,992,5,6,2,103.58
2509,993,31,1,1,351.45
2510,993,63,8,2,197.71
2511,993,18,3,1,770.74
2512,993,39,4,1,894.98
2513,994,179,1,2,415.56
2514,994,154,3,1,401.7
2515,994,94,6,1,533.58
2516,995,2,7,1,386.09
2517,995,164,7,1,532.51
2518,995,9,4,2,44.76
2519,996,36,2,1,502.46
2520,996,17,8,1,597.23
2521,996,162,5,1,418.29
2522,996,78,2,1,708.19
2523,997,2,10,1,386.09
2524,997,21,5,1,794.38
2525,998,98,5,1,997.93
2526,998,29,3,1,437.82
2527,998,195,9,1,63.42
2528,998,147,10,1,418.97
2529,999,6,6,1,38.87
2530,999,152,9,1,128.5
2531,1000,120,5,1,856.35
2532,1000,36,3,1,502.46
2533,1001,39,10,1,894.98
2534,1001,189,9,1,169.27
2535,1001,113,8,1,574.77
2536,1002,122,6,1,596.04
2537,1002,20,10,1,634.46
2538,1002,103,5,1,275.16
2539,1002,105,6,1,365.85
2540,1002,11,7,1,254.0
2541,1003,108,3,1,748.66
2542,1003,140,8,1,953.32
2543,1004,30,4,1,342.05
2544,1005,122,3,1,596.04
2545,1006,184,2,1,354.38
2546,1006,181,10,1,189.96
2547,1006,38,6,1,587.0
2548,1006,89,4,1,476.64
2549,1007,32,9,1,291.3
2550,1007,43,5,1,763.31
2551,1007,10,10,2,981.04
2552,1008,181,9,2,189.96
2553,1008,82,7,1,585.62
2554,1008,41,3,1,687.18
2555,1009,158,5,1,703.85
2556,1009,27,7,1,468.82
2557,1009,109,6,1,720.82
2558,1010,76,5,1,489.36
2559,1011,184,4,1,354.38
2560,1011,147,1,1,418.97
2561,1012,26,9,2,651.97
2562,1012,169,5,1,698.16
2563,1013,24,10,1,555.4
2564,1014,131,2,1,903.88
2565,1015,99,2,1,22.5
2566,1015,46,5,2,43.61
2567,1015,161,6,1,988.03
2568,1015,19,4,1,422.3
2569,1015,197,8,2,930.21
2570,1016,56,8,1,166.6
2571,1016,46,9,2,43.61
2572,1016,96,9,1,576.53
2573,1017,119,8,1,40.27
2574,1017,18,9,1,770.74
2575,1017,33,4,1,155.41
2576,1018,8,7,1,561.44
2577,1018,45,2,1,541.25
2578,1019,136,6,1,855.45
2579,1019,144,4,1,100.69
2580,1019,56,9,1,166.6
2581,1020,167,3,1,601.08
2582,1021,166,6,1,86.54
2583,1022,193,5,2,536.84
2584,1023,79,9,1,968.01
2585,1024,144,6,1,100.69
2586,1025,161,5,1,988.03
2587,1025,103,6,1,275.16
2588,1026,54,8,1,23.5
2589,1026,44,8,1,558.26
2590,1026,64,2,1,471.5
2591,1026,134,5,1,797.28
2592,1026,36,2,1,502.46
2593,1027,62,1,2,75.44
2594,1028,137,4,1,163.62
2595,1028,111,10,1,320.27
2596,1028,24,3,1,555.4
2597,1028,161,4,1,988.03
2598,1029,161,8,1,988.03
2599,1029,198,9,1,536.27
2600,1030,147,2,2,418.97
2601,1031,61,1,1,909.57
2602,1031,120,5,1,856.35
2603,1031,165,5,1,540.1
2604,1032,155,9,1,765.69
2605,1032,149,8,1,451.03
2606,1032,137,1,1,163.62
2607,1032,175,7,2,864.68
2608,1033,42,4,2,836.17
2609,1033,175,2,1,864.68
2610,1033,198,1,1,536.27
2611,1034,121,7,1,207.99
2612,1034,85,1,1,951.36
2613,1034,24,10,1,555.4
2614,1034,108,3,1,748.66
2615,1035,153,5,1,263.0
2616,1035,104,6,1,529.65
2617,1035,10,4,1,981.04
2618,1036,150,10,1,419.5
2619,1036,147,1,1,418.97
2620,1037,39,4,2,894.98
2621,1037,118,6,1,176.49
2622,1038,44,6,1,558.26
2623,1038,100,3,2,291.15
2624,1038,144,6,2,100.69
2625,1039,123,8,1,402.2
2626,1040,104,5,1,529.65
2627,1040,37,2,1,719.01
2628,1041,49,6,1,634.51
2629,1041,62,6,1,75.44
2630,1042,127,3,1,221.45
2631,1043,140,2,1,953.32
2632,1043,4,8,1,451.12
2633,1044,144,8,1,100.69
2634,1044,143,1,1,358.03
2635,1044,125,5,1,607.71
2636,1044,43,3,1,763.31
2637,1044,199,8,1,476.86
2638,1045,21,10,1,794.38
2639,1045,6,1,1,38.87
2640,1046,2,4,1,386.09
2641,1046,21,1,1,794.38
2642,1046,94,7,1,533.58
2643,1047,176,5,2,278.96
2644,1048,93,3,1,394.77
2645,1048,117,6,1,312.78
2646,1048,1,4,1,151.01
2647,1048,200,3,1,397.96
2648,1049,186,3,1,896.45
2649,1049,76,5,1,489.36
2650,1049,70,2,1,715.14
2651,1049,166,1,1,86.54
2652,1050,5,4,1,103.58
2653,1050,162,7,2,418.29
2654,1050,98,6,2,997.93
2655,1051,58,8,1,754.99
2656,1051,76,3,1,489.36
2657,1052,197,8,1,930.21
2658,1052,118,6,1,176.49
2659,1052,4,10,1,451.12
2660,1053,194,4,1,184.42
2661,1053,153,1,2,263.0
2662,1053,64,5,1,471.5
2663,1053,198,9,2,536.27
2664,1054,77,8,2,209.16
2665,1054,138,10,1,988.12
2666,1055,135,9,1,703.94
2667,1056,48,10,1,773.02
2668,1056,129,2,1,686.74
2669,1057,90,4,1,941.15
2670,1057,103,5,1,275.16
2671,1058,50,5,1,123.14
2672,1058,165,9,1,540.1
2673,1058,10,7,1,981.04
2674,1059,136,10,1,855.45
2675,1059,89,1,1,476.64
2676,1059,100,3,1,291.15
2677,1060,53,1,1,828.48
2678,1060,144,2,1,100.69
2679,1060,148,1,1,953.55
2680,1061,182,3,1,485.06
2681,1061,119,5,1,40.27
2682,1062,142,7,1,974.97
2683,1063,123,1,1,402.2
2684,1063,107,4,1,249.58
2685,1063,81,3,1,244.06
2686,1064,78,3,1,708.19
2687,1064,154,5,1,401.7
2688,1065,159,3,1,608.3
2689,1065,191,2,2,333.59
2690,1066,61,9,1,909.57
2691,1066,50,7,1,123.14
2692,1067,71,9,1,23.43
2693,1067,133,9,2,985.17
2694,1068,13,1,1,519.86
2695,1069,19,10,1,422.3
2696,1069,184,3,1,354.38
2697,1070,87,8,1,928.89
2698,1070,199,6,1,476.86
2699,1071,44,2,1,558.26
2700,1071,50,5,1,123.14
2701,1071,27,9,1,468.82
2702,1072,69,1,2,361.1
2703,1072,119,8,1,40.27
2704,1073,129,8,1,686.74
2705,1073,20,9,1,634.46
2706,1074,112,2,1,549.05
2707,1075,82,6,2,585.62
2708,1076,137,7,2,163.62
2709,1076,188,5,1,349.31
2710,1076,91,9,1,193.0
2711,1077,147,1,2,418.97
2712,1078,58,10,1,754.99
2713,1078,85,7,1,951.36
2714,1078,94,5,1,533.58
2715,1079,39,10,1,894.98
2716,1079,187,1,1,644.9
2717,1079,22,8,1,566.74
2718,1080,42,8,1,836.17
2719,1080,175,2,1,864.68
2720,1081,23,7,1,580.85
2721,1082,51,2,1,955.07
2722,1082,172,10,1,43.23
2723,1082,154,7,1,401.7
2724,1082,191,1,1,333.59
2725,1083,115,10,1,987.09
2726,1084,182,3,2,485.06
2727,1084,102,4,1,221.59
2728,1084,92,8,2,421.64
2729,1085,34,7,1,348.57
2730,1085,112,3,1,549.05
2731,1086,75,6,1,166.93
2732,1086,35,8,1,855.57
2733,1087,29,7,1,437.82
2734,1087,122,9,1,596.04
2735,1087,104,2,1,529.65
2736,1088,29,8,1,437.82
2737,1089,121,1,1,207.99
2738,1089,116,4,1,947.86
2739,1089,188,6,2,349.31
2740,1090,148,6,1,953.55
2741,1091,42,5,1,836.17
2742,1091,172,3,2,43.23
2743,1091,90,10,1,941.15
2744,1092,128,5,1,951.94
2745,1092,121,7,1,207.99
2746,1093,164,1,2,532.51
2747,1094,138,3,1,988.12
2748,1094,41,7,1,687.18
2749,1094,147,1,1,418.97
2750,1094,134,9,1,797.28
2751,1095,31,8,2,351.45
2752,1095,133,6,1,985.17
2753,1095,154,10,2,401.7
2754,1095,119,2,1,40.27
2755,1096,163,9,1,336.41
2756,1096,59,3,2,302.4
2757,1096,153,8,1,263.0
2758,1096,70,9,1,715.14
2759,1097,106,1,1,609.75
2760,1097,142,4,1,974.97
2761,1098,38,2,1,587.0
2762,1099,155,5,2,765.69
2763,1099,188,1,1,349.31
2764,1099,69,6,1,361.1
2765,1099,21,9,2,794.38
2766,1100,50,6,1,123.14
2767,1100,102,2,1,221.59
2768,1101,55,3,2,809.77
2769,1102,69,6,1,361.1
2770,1103,41,3,2,687.18
2771,1103,46,4,1,43.61
2772,1103,142,10,1,974.97
2773,1103,158,10,2,703.85
2774,1104,142,3,1,974.97
2775,1104,60,6,1,478.08
2776,1105,41,3,1,687.18
2777,1105,113,6,1,574.77
2778,1105,28,10,1,30.39
2779,1105,181,8,1,189.96
2780,1106,21,9,1,794.38
2781,1106,105,1,1,365.85
2782,1106,32,3,1,291.3
2783,1106,6,5,1,38.87
2784,1107,75,10,1,166.93
2785,1107,50,5,1,123.14
2786,1107,167,3,1,601.08
2787,1108,167,6,1,601.08
2788,1109,102,6,1,221.59
2789,1109,37,9,1,719.01
2790,1110,10,9,1,981.04
2791,1110,81,6,1,244.06
2792,1110,148,1,1,953.55
2793,1110,28,5,1,30.39
2794,1111,74,9,1,728.08
2795,1111,85,7,2,951.36
2796,1112,74,3,1,728.08
2797,1112,48,3,1,773.02
2798,1112,5,1,1,103.58
2799,1112,38,4,1,587.0
2800,1113,155,3,1,765.69
2801,1113,169,9,1,698.16
2802,1114,72,7,1,810.01
2803,1114,133,8,1,985.17
2804,1114,25,4,2,949.14
2805,1115,178,1,1,457.92
2806,1115,130,4,1,238.03
2807,1115,193,6,2,536.84
2808,1116,114,6,1,270.9
2809,1116,167,10,1,601.08
2810,1116,63,9,1,197.71
2811,1117,60,10,1,478.08
2812,1117,182,9,1,485.06
2813,1117,196,10,1,86.58
2814,1118,106,3,1,609.75
2815,1118,57,1,1,745.42
2816,1119,181,9,1,189.96
2817,1119,151,3,1,653.16
2818,1120,49,8,1,634.51
2819,1120,40,1,1,630.89
2820,1120,15,5,1,722.34
2821,1121,25,6,1,949.14
2822,1122,3,3,2,881.76
2823,1122,83,2,1,583.21
2824,1122,47,10,1,432.53
2825,1123,63,2,1,197.71
2826,1123,187,2,1,644.9
2827,1123,151,10,1,653.16
2828,1124,44,4,1,558.26
2829,1124,78,9,1,708.19
2830,1125,84,7,1,365.63
2831,1125,128,2,1,951.94
2832,1126,139,3,1,821.64
2833,1127,150,10,1,419.5
2834,1127,8,4,1,561.44
2835,1128,166,5,1,86.54
2836,1128,162,9,1,418.29
